date,rolling_sharpe_252d
2019-05-01,2.8569897048496924
2019-05-02,2.8335271179232002
2019-05-03,2.8318911537687805
2019-05-06,2.8022565480516417
2019-05-07,2.7827650586474832
2019-05-08,2.769994908018902
2019-05-09,2.7754403890792574
2019-05-10,2.7673059548190153
2019-05-13,2.791164075265105
2019-05-14,2.7940073932164378
2019-05-15,2.816678277988569
2019-05-16,2.7852037874196274
2019-05-17,2.803057357265268
2019-05-20,2.794118433309492
2019-05-21,2.759934823913439
2019-05-22,2.7678726743260595
2019-05-23,2.7950535163371995
2019-05-24,2.791922461858438
2019-05-28,2.820336981009802
2019-05-29,2.8102069602025486
2019-05-30,2.804784764999077
2019-05-31,2.8843744634597877
2019-06-03,2.844615354912369
2019-06-04,2.8322422845770556
2019-06-05,2.836845879070571
2019-06-06,2.8111904035410378
2019-06-07,2.809761095407936
2019-06-10,2.7947543701663413
2019-06-11,2.8027437964805633
2019-06-12,2.8262458593887683
2019-06-13,2.785247823155755
2019-06-14,2.742767985651255
2019-06-17,2.7300016297393563
2019-06-18,2.7260080318373876
2019-06-19,2.691829223205054
2019-06-20,2.6604563359252342
2019-06-21,2.658178092743188
2019-06-24,2.687200901307667
2019-06-25,2.6855493582008028
2019-06-26,2.607720328600335
2019-06-27,2.6477362984754063
2019-06-28,2.6799452866457396
2019-07-01,2.680289927736271
2019-07-02,2.6789964643498103
2019-07-03,2.6712107671125396
2019-07-05,2.6893032267811736
2019-07-08,2.6682338484105315
2019-07-09,2.6634318102252528
2019-07-10,2.617766306246075
2019-07-11,2.805844556235503
2019-07-12,2.813574196612277
2019-07-15,2.8427411724851055
2019-07-16,2.8364026715905624
2019-07-17,2.857334740406952
2019-07-18,2.892344920124094
2019-07-19,2.851614242096346
2019-07-22,2.818637449546451
2019-07-23,2.7996999050385396
2019-07-24,2.8353232230443672
2019-07-25,2.848164497050654
2019-07-26,2.837055235529614
2019-07-29,2.822530542846087
2019-07-30,2.8153070923639163
2019-07-31,2.829621617587935
2019-08-01,2.8404582195244683
2019-08-02,2.7976757991794035
2019-08-05,2.8118361335599182
2019-08-06,2.8313928296149373
2019-08-07,2.812106790480436
2019-08-08,2.8671144770129025
2019-08-09,2.901579656044139
2019-08-12,2.890072473770677
2019-08-13,2.8550922261746132
2019-08-14,2.9085078000975124
2019-08-15,2.909110613476205
2019-08-16,2.884934479984001
2019-08-19,2.8756502465596756
2019-08-20,2.909438203744788
2019-08-21,2.886769017277652
2019-08-22,2.860838703896298
2019-08-23,2.8762166884342406
2019-08-26,2.8254035582082477
2019-08-27,2.8097666981591716
2019-08-28,2.797301585115767
2019-08-29,2.8292529285835837
2019-08-30,2.872761565895799
2019-09-03,2.8899502538306066
2019-09-04,2.882502295712336
2019-09-05,3.368602915326772
2019-09-06,3.351224411777112
2019-09-09,3.336960971053741
2019-09-10,3.33740963555144
2019-09-11,3.3522331817338036
2019-09-12,3.374367793281947
2019-09-13,3.2163055301115895
2019-09-16,3.2192081997269395
2019-09-17,3.210920488379416
2019-09-18,3.1983030191162087
2019-09-19,3.230421015308352
2019-09-20,3.267354415052442
2019-09-23,3.3048696039438554
2019-09-24,3.232384710622211
2019-09-25,3.271692454217153
2019-09-26,3.2527258604328595
2019-09-27,3.2338603969523
2019-09-30,3.2339534623067454
2019-10-01,3.2306706116517603
2019-10-02,3.259842729249984
2019-10-03,3.2816046441319466
2019-10-04,3.2618231132906774
2019-10-07,3.253439303297931
2019-10-08,3.292612255680961
2019-10-09,3.2789875720545036
2019-10-10,3.310863838808729
2019-10-11,3.2934183771035297
2019-10-14,3.3273348804828924
2019-10-15,3.285478712111046
2019-10-16,3.3319775037735093
2019-10-17,3.293442013871076
2019-10-18,3.1351866202838883
2019-10-21,3.0890315477447157
2019-10-22,3.1060748254384483
2019-10-23,3.124536303941274
2019-10-24,3.102577452133654
2019-10-25,2.9936416887839736
2019-10-28,3.1592587658010096
2019-10-29,3.1416132110705846
2019-10-30,2.9809809396327798
2019-10-31,3.1132986852457676
2019-11-01,3.0409253475804356
2019-11-04,3.142031262009204
2019-11-05,2.9718616568641445
2019-11-06,2.9977581590749427
